time,initial_players,area,mobility_speed,seed,avg_killed_opponents,winner_killed_opponents
189.0,12.0,11.0,1.0,71.0,0.9166666666666666,4.0
195.0,12.0,11.0,1.0,59.0,0.9166666666666666,3.0
190.0,12.0,11.0,1.0,21.0,0.9166666666666666,3.0
192.0,12.0,11.0,1.0,74.0,0.9166666666666666,2.0
106.0,12.0,11.0,1.0,79.0,0.9166666666666666,3.0
69.0,12.0,11.0,1.0,94.0,0.9166666666666666,1.0
87.0,12.0,11.0,1.0,73.0,0.9166666666666666,2.0
38.0,12.0,11.0,1.0,55.0,0.9166666666666666,1.0
97.0,12.0,11.0,1.0,29.0,0.9166666666666666,3.0
49.0,12.0,11.0,1.0,61.0,0.9166666666666666,2.0
93.0,12.0,11.0,1.0,56.0,0.9166666666666666,2.0
166.0,12.0,11.0,1.0,15.0,0.9166666666666666,4.0
49.0,12.0,11.0,1.0,61.0,0.9166666666666666,2.0
87.0,12.0,11.0,1.0,96.0,0.9166666666666666,3.0
29.5,12.0,11.0,2.0,5.0,0.9166666666666666,2.0
63.0,12.0,11.0,2.0,37.0,0.9166666666666666,5.0
106.0,12.0,11.0,2.0,31.0,0.9166666666666666,5.0
119.0,12.0,11.0,2.0,41.0,0.9166666666666666,3.0
34.5,12.0,11.0,2.0,45.0,0.9166666666666666,2.0
33.5,12.0,11.0,2.0,34.0,0.9166666666666666,3.0
24.5,12.0,11.0,2.0,8.0,0.9166666666666666,4.0
60.0,12.0,11.0,2.0,97.0,0.9166666666666666,1.0
47.5,12.0,11.0,2.0,49.0,0.9166666666666666,3.0
43.5,12.0,11.0,2.0,96.0,0.9166666666666666,3.0
52.5,12.0,11.0,2.0,43.0,0.9166666666666666,1.0
38.5,12.0,11.0,2.0,62.0,0.9166666666666666,5.0
94.5,12.0,11.0,2.0,71.0,0.9166666666666666,4.0
77.0,12.0,11.0,2.0,65.0,0.9166666666666666,2.0
33.0,12.0,11.0,2.0,26.0,0.9166666666666666,3.0
73.0,12.0,11.0,2.0,72.0,0.9166666666666666,2.0
94.5,12.0,11.0,2.0,71.0,0.9166666666666666,4.0
97.5,12.0,11.0,2.0,59.0,0.9166666666666666,3.0
95.0,12.0,11.0,2.0,21.0,0.9166666666666666,3.0
96.0,12.0,11.0,2.0,74.0,0.9166666666666666,2.0
53.0,12.0,11.0,2.0,79.0,0.9166666666666666,3.0
34.5,12.0,11.0,2.0,94.0,0.9166666666666666,1.0
43.5,12.0,11.0,2.0,73.0,0.9166666666666666,2.0
19.0,12.0,11.0,2.0,55.0,0.9166666666666666,1.0
48.5,12.0,11.0,2.0,29.0,0.9166666666666666,3.0
24.5,12.0,11.0,2.0,61.0,0.9166666666666666,2.0
46.5,12.0,11.0,2.0,56.0,0.9166666666666666,2.0
83.0,12.0,11.0,2.0,15.0,0.9166666666666666,4.0
24.5,12.0,11.0,2.0,61.0,0.9166666666666666,2.0
43.5,12.0,11.0,2.0,96.0,0.9166666666666666,3.0
19.666666666666668,12.0,11.0,3.0,5.0,0.9166666666666666,2.0
42.0,12.0,11.0,3.0,37.0,0.9166666666666666,5.0
70.66666666666667,12.0,11.0,3.0,31.0,0.9166666666666666,5.0
79.33333333333333,12.0,11.0,3.0,41.0,0.9166666666666666,3.0
23.0,12.0,11.0,3.0,45.0,0.9166666666666666,2.0
22.333333333333332,12.0,11.0,3.0,34.0,0.9166666666666666,3.0
16.333333333333332,12.0,11.0,3.0,8.0,0.9166666666666666,4.0
40.0,12.0,11.0,3.0,97.0,0.9166666666666666,1.0
31.666666666666668,12.0,11.0,3.0,49.0,0.9166666666666666,3.0
29.0,12.0,11.0,3.0,96.0,0.9166666666666666,3.0
35.0,12.0,11.0,3.0,43.0,0.9166666666666666,1.0
25.666666666666668,12.0,11.0,3.0,62.0,0.9166666666666666,5.0
63.0,12.0,11.0,3.0,71.0,0.9166666666666666,4.0
51.333333333333336,12.0,11.0,3.0,65.0,0.9166666666666666,2.0
22.0,12.0,11.0,3.0,26.0,0.9166666666666666,3.0
48.666666666666664,12.0,11.0,3.0,72.0,0.9166666666666666,2.0
63.0,12.0,11.0,3.0,71.0,0.9166666666666666,4.0
65.0,12.0,11.0,3.0,59.0,0.9166666666666666,3.0
63.333333333333336,12.0,11.0,3.0,21.0,0.9166666666666666,3.0
64.0,12.0,11.0,3.0,74.0,0.9166666666666666,2.0
35.333333333333336,12.0,11.0,3.0,79.0,0.9166666666666666,3.0
23.0,12.0,11.0,3.0,94.0,0.9166666666666666,1.0
29.0,12.0,11.0,3.0,73.0,0.9166666666666666,2.0
12.666666666666666,12.0,11.0,3.0,55.0,0.9166666666666666,1.0
32.333333333333336,12.0,11.0,3.0,29.0,0.9166666666666666,3.0
16.333333333333332,12.0,11.0,3.0,61.0,0.9166666666666666,2.0
31.0,12.0,11.0,3.0,56.0,0.9166666666666666,2.0
55.333333333333336,12.0,11.0,3.0,15.0,0.9166666666666666,4.0
16.333333333333332,12.0,11.0,3.0,61.0,0.9166666666666666,2.0
29.0,12.0,11.0,3.0,96.0,0.9166666666666666,3.0
126.0,13.0,11.0,1.0,5.0,0.9230769230769231,4.0
72.0,13.0,11.0,1.0,37.0,0.9230769230769231,2.0
171.0,13.0,11.0,1.0,31.0,0.9230769230769231,4.0
251.0,13.0,11.0,1.0,41.0,0.9230769230769231,2.0
98.0,13.0,11.0,1.0,45.0,0.9230769230769231,2.0
45.0,13.0,11.0,1.0,34.0,0.9230769230769231,5.0
153.0,13.0,11.0,1.0,8.0,0.9230769230769231,4.0
87.0,13.0,11.0,1.0,97.0,0.9230769230769231,3.0
370.0,13.0,11.0,1.0,49.0,0.9230769230769231,2.0
182.0,13.0,11.0,1.0,96.0,0.9230769230769231,5.0
111.0,13.0,11.0,1.0,43.0,0.9230769230769231,4.0
52.0,13.0,11.0,1.0,62.0,0.9230769230769231,3.0
92.0,13.0,11.0,1.0,71.0,0.9230769230769231,4.0
62.0,13.0,11.0,1.0,65.0,0.9230769230769231,3.0
76.0,13.0,11.0,1.0,26.0,0.9230769230769231,4.0
193.0,13.0,11.0,1.0,72.0,0.9230769230769231,4.0
92.0,13.0,11.0,1.0,71.0,0.9230769230769231,4.0
84.0,13.0,11.0,1.0,59.0,0.9230769230769231,4.0
120.0,13.0,11.0,1.0,21.0,0.9230769230769231,3.0
153.0,13.0,11.0,1.0,74.0,0.9230769230769231,2.0
168.0,13.0,11.0,1.0,79.0,0.9230769230769231,4.0
24.0,13.0,11.0,1.0,94.0,0.9230769230769231,2.0
90.0,13.0,11.0,1.0,73.0,0.9230769230769231,4.0
37.0,13.0,11.0,1.0,55.0,0.9230769230769231,4.0
89.0,13.0,11.0,1.0,29.0,0.9230769230769231,4.0
164.0,13.0,11.0,1.0,61.0,0.9230769230769231,2.0
88.0,13.0,11.0,1.0,56.0,0.9230769230769231,3.0
167.0,13.0,11.0,1.0,15.0,0.9230769230769231,3.0
164.0,13.0,11.0,1.0,61.0,0.9230769230769231,2.0
182.0,13.0,11.0,1.0,96.0,0.9230769230769231,5.0
63.0,13.0,11.0,2.0,5.0,0.9230769230769231,4.0
36.0,13.0,11.0,2.0,37.0,0.9230769230769231,2.0
85.5,13.0,11.0,2.0,31.0,0.9230769230769231,4.0
125.5,13.0,11.0,2.0,41.0,0.9230769230769231,2.0
49.0,13.0,11.0,2.0,45.0,0.9230769230769231,2.0
22.5,13.0,11.0,2.0,34.0,0.9230769230769231,5.0
76.5,13.0,11.0,2.0,8.0,0.9230769230769231,4.0
43.5,13.0,11.0,2.0,97.0,0.9230769230769231,3.0
185.0,13.0,11.0,2.0,49.0,0.9230769230769231,2.0
91.0,13.0,11.0,2.0,96.0,0.9230769230769231,5.0
55.5,13.0,11.0,2.0,43.0,0.9230769230769231,4.0
26.0,13.0,11.0,2.0,62.0,0.9230769230769231,3.0
46.0,13.0,11.0,2.0,71.0,0.9230769230769231,4.0
31.0,13.0,11.0,2.0,65.0,0.9230769230769231,3.0
38.0,13.0,11.0,2.0,26.0,0.9230769230769231,4.0
96.5,13.0,11.0,2.0,72.0,0.9230769230769231,4.0
46.0,13.0,11.0,2.0,71.0,0.9230769230769231,4.0
42.0,13.0,11.0,2.0,59.0,0.9230769230769231,4.0
60.0,13.0,11.0,2.0,21.0,0.9230769230769231,3.0
76.5,13.0,11.0,2.0,74.0,0.9230769230769231,2.0
84.0,13.0,11.0,2.0,79.0,0.9230769230769231,4.0
12.0,13.0,11.0,2.0,94.0,0.9230769230769231,2.0
45.0,13.0,11.0,2.0,73.0,0.9230769230769231,4.0
18.5,13.0,11.0,2.0,55.0,0.9230769230769231,4.0
44.5,13.0,11.0,2.0,29.0,0.9230769230769231,4.0
82.0,13.0,11.0,2.0,61.0,0.9230769230769231,2.0
44.0,13.0,11.0,2.0,56.0,0.9230769230769231,3.0
83.5,13.0,11.0,2.0,15.0,0.9230769230769231,3.0
82.0,13.0,11.0,2.0,61.0,0.9230769230769231,2.0
91.0,13.0,11.0,2.0,96.0,0.9230769230769231,5.0
42.0,13.0,11.0,3.0,5.0,0.9230769230769231,4.0
24.0,13.0,11.0,3.0,37.0,0.9230769230769231,2.0
57.0,13.0,11.0,3.0,31.0,0.9230769230769231,4.0
83.66666666666667,13.0,11.0,3.0,41.0,0.9230769230769231,2.0
32.666666666666664,13.0,11.0,3.0,45.0,0.9230769230769231,2.0
15.0,13.0,11.0,3.0,34.0,0.9230769230769231,5.0
51.0,13.0,11.0,3.0,8.0,0.9230769230769231,4.0
29.0,13.0,11.0,3.0,97.0,0.9230769230769231,3.0
123.33333333333333,13.0,11.0,3.0,49.0,0.9230769230769231,2.0
60.666666666666664,13.0,11.0,3.0,96.0,0.9230769230769231,5.0
37.0,13.0,11.0,3.0,43.0,0.9230769230769231,4.0
17.333333333333332,13.0,11.0,3.0,62.0,0.9230769230769231,3.0
30.666666666666668,13.0,11.0,3.0,71.0,0.9230769230769231,4.0
20.666666666666668,13.0,11.0,3.0,65.0,0.9230769230769231,3.0
25.333333333333332,13.0,11.0,3.0,26.0,0.9230769230769231,4.0
64.33333333333333,13.0,11.0,3.0,72.0,0.9230769230769231,4.0
30.666666666666668,13.0,11.0,3.0,71.0,0.9230769230769231,4.0
28.0,13.0,11.0,3.0,59.0,0.9230769230769231,4.0
40.0,13.0,11.0,3.0,21.0,0.9230769230769231,3.0
51.0,13.0,11.0,3.0,74.0,0.9230769230769231,2.0
56.0,13.0,11.0,3.0,79.0,0.9230769230769231,4.0
8.0,13.0,11.0,3.0,94.0,0.9230769230769231,2.0
30.0,13.0,11.0,3.0,73.0,0.9230769230769231,4.0
12.333333333333334,13.0,11.0,3.0,55.0,0.9230769230769231,4.0
29.666666666666668,13.0,11.0,3.0,29.0,0.9230769230769231,4.0
54.666666666666664,13.0,11.0,3.0,61.0,0.9230769230769231,2.0
29.333333333333332,13.0,11.0,3.0,56.0,0.9230769230769231,3.0
55.666666666666664,13.0,11.0,3.0,15.0,0.9230769230769231,3.0
54.666666666666664,13.0,11.0,3.0,61.0,0.9230769230769231,2.0
60.666666666666664,13.0,11.0,3.0,96.0,0.9230769230769231,5.0
107.0,14.0,11.0,1.0,5.0,0.9285714285714286,4.0
45.0,14.0,11.0,1.0,37.0,0.9285714285714286,4.0
83.0,14.0,11.0,1.0,31.0,0.9285714285714286,2.0
118.0,14.0,11.0,1.0,41.0,0.9285714285714286,3.0
64.0,14.0,11.0,1.0,45.0,0.9285714285714286,2.0
108.0,14.0,11.0,1.0,34.0,0.9285714285714286,2.0
100.0,14.0,11.0,1.0,8.0,0.9285714285714286,2.0
120.0,14.0,11.0,1.0,97.0,0.9285714285714286,1.0
100.0,14.0,11.0,1.0,49.0,0.9285714285714286,3.0
95.0,14.0,11.0,1.0,96.0,0.9285714285714286,3.0
187.0,14.0,11.0,1.0,43.0,0.9285714285714286,1.0
70.0,14.0,11.0,1.0,62.0,0.9285714285714286,3.0
200.0,14.0,11.0,1.0,71.0,0.9285714285714286,2.0
100.0,14.0,11.0,1.0,65.0,0.9285714285714286,2.0
166.0,14.0,11.0,1.0,26.0,0.9285714285714286,5.0
59.0,14.0,11.0,1.0,72.0,0.9285714285714286,4.0
200.0,14.0,11.0,1.0,71.0,0.9285714285714286,2.0
132.0,14.0,11.0,1.0,59.0,0.9285714285714286,1.0
188.0,14.0,11.0,1.0,21.0,0.9285714285714286,4.0
83.0,14.0,11.0,1.0,74.0,0.9285714285714286,4.0
182.0,14.0,11.0,1.0,79.0,0.9285714285714286,3.0
123.0,14.0,11.0,1.0,94.0,0.9285714285714286,4.0
173.0,14.0,11.0,1.0,73.0,0.9285714285714286,2.0
62.0,14.0,11.0,1.0,55.0,0.9285714285714286,3.0
152.0,14.0,11.0,1.0,29.0,0.9285714285714286,3.0
67.0,14.0,11.0,1.0,61.0,0.9285714285714286,1.0
90.0,14.0,11.0,1.0,56.0,0.9285714285714286,5.0
189.0,14.0,11.0,1.0,15.0,0.9285714285714286,2.0
67.0,14.0,11.0,1.0,61.0,0.9285714285714286,1.0
95.0,14.0,11.0,1.0,96.0,0.9285714285714286,3.0
53.5,14.0,11.0,2.0,5.0,0.9285714285714286,4.0
22.5,14.0,11.0,2.0,37.0,0.9285714285714286,4.0
41.5,14.0,11.0,2.0,31.0,0.9285714285714286,2.0
59.0,14.0,11.0,2.0,41.0,0.9285714285714286,3.0
32.0,14.0,11.0,2.0,45.0,0.9285714285714286,2.0
54.0,14.0,11.0,2.0,34.0,0.9285714285714286,2.0
50.0,14.0,11.0,2.0,8.0,0.9285714285714286,2.0
60.0,14.0,11.0,2.0,97.0,0.9285714285714286,1.0
50.0,14.0,11.0,2.0,49.0,0.9285714285714286,3.0
47.5,14.0,11.0,2.0,96.0,0.9285714285714286,3.0
93.5,14.0,11.0,2.0,43.0,0.9285714285714286,1.0
35.0,14.0,11.0,2.0,62.0,0.9285714285714286,3.0
100.0,14.0,11.0,2.0,71.0,0.9285714285714286,2.0
50.0,14.0,11.0,2.0,65.0,0.9285714285714286,2.0
83.0,14.0,11.0,2.0,26.0,0.9285714285714286,5.0
29.5,14.0,11.0,2.0,72.0,0.9285714285714286,4.0
100.0,14.0,11.0,2.0,71.0,0.9285714285714286,2.0
66.0,14.0,11.0,2.0,59.0,0.9285714285714286,1.0
94.0,14.0,11.0,2.0,21.0,0.9285714285714286,4.0
41.5,14.0,11.0,2.0,74.0,0.9285714285714286,4.0
91.0,14.0,11.0,2.0,79.0,0.9285714285714286,3.0
61.5,14.0,11.0,2.0,94.0,0.9285714285714286,4.0
86.5,14.0,11.0,2.0,73.0,0.9285714285714286,2.0
31.0,14.0,11.0,2.0,55.0,0.9285714285714286,3.0
76.0,14.0,11.0,2.0,29.0,0.9285714285714286,3.0
33.5,14.0,11.0,2.0,61.0,0.9285714285714286,1.0
45.0,14.0,11.0,2.0,56.0,0.9285714285714286,5.0
94.5,14.0,11.0,2.0,15.0,0.9285714285714286,2.0
33.5,14.0,11.0,2.0,61.0,0.9285714285714286,1.0
47.5,14.0,11.0,2.0,96.0,0.9285714285714286,3.0
35.666666666666664,14.0,11.0,3.0,5.0,0.9285714285714286,4.0
15.0,14.0,11.0,3.0,37.0,0.9285714285714286,4.0
27.666666666666668,14.0,11.0,3.0,31.0,0.9285714285714286,2.0
39.333333333333336,14.0,11.0,3.0,41.0,0.9285714285714286,3.0
21.333333333333332,14.0,11.0,3.0,45.0,0.9285714285714286,2.0
36.0,14.0,11.0,3.0,34.0,0.9285714285714286,2.0
33.333333333333336,14.0,11.0,3.0,8.0,0.9285714285714286,2.0
40.0,14.0,11.0,3.0,97.0,0.9285714285714286,1.0
33.333333333333336,14.0,11.0,3.0,49.0,0.9285714285714286,3.0
31.666666666666668,14.0,11.0,3.0,96.0,0.9285714285714286,3.0
62.333333333333336,14.0,11.0,3.0,43.0,0.9285714285714286,1.0
23.333333333333332,14.0,11.0,3.0,62.0,0.9285714285714286,3.0
66.66666666666667,14.0,11.0,3.0,71.0,0.9285714285714286,2.0
33.333333333333336,14.0,11.0,3.0,65.0,0.9285714285714286,2.0
55.333333333333336,14.0,11.0,3.0,26.0,0.9285714285714286,5.0
19.666666666666668,14.0,11.0,3.0,72.0,0.9285714285714286,4.0
66.66666666666667,14.0,11.0,3.0,71.0,0.9285714285714286,2.0
44.0,14.0,11.0,3.0,59.0,0.9285714285714286,1.0
62.666666666666664,14.0,11.0,3.0,21.0,0.9285714285714286,4.0
27.666666666666668,14.0,11.0,3.0,74.0,0.9285714285714286,4.0
60.666666666666664,14.0,11.0,3.0,79.0,0.9285714285714286,3.0
41.0,14.0,11.0,3.0,94.0,0.9285714285714286,4.0
57.666666666666664,14.0,11.0,3.0,73.0,0.9285714285714286,2.0
20.666666666666668,14.0,11.0,3.0,55.0,0.9285714285714286,3.0
50.666666666666664,14.0,11.0,3.0,29.0,0.9285714285714286,3.0
22.333333333333332,14.0,11.0,3.0,61.0,0.9285714285714286,1.0
30.0,14.0,11.0,3.0,56.0,0.9285714285714286,5.0
63.0,14.0,11.0,3.0,15.0,0.9285714285714286,2.0
22.333333333333332,14.0,11.0,3.0,61.0,0.9285714285714286,1.0
31.666666666666668,14.0,11.0,3.0,96.0,0.9285714285714286,3.0
269.0,2.0,13.0,1.0,5.0,0.5,1.0
1.0,2.0,13.0,1.0,37.0,0.5,1.0
182.0,2.0,13.0,1.0,31.0,0.5,1.0
249.0,2.0,13.0,1.0,41.0,0.5,1.0
5.0,2.0,13.0,1.0,45.0,0.5,1.0
32.0,2.0,13.0,1.0,34.0,0.5,1.0
10.0,2.0,13.0,1.0,8.0,0.5,1.0
1.0,2.0,13.0,1.0,97.0,0.5,1.0
11.0,2.0,13.0,1.0,49.0,0.5,1.0
61.0,2.0,13.0,1.0,96.0,0.5,1.0
34.0,2.0,13.0,1.0,43.0,0.5,1.0
2.0,2.0,13.0,1.0,62.0,0.5,1.0
28.0,2.0,13.0,1.0,71.0,0.5,1.0
166.0,2.0,13.0,1.0,65.0,0.5,1.0
7.0,2.0,13.0,1.0,26.0,0.5,1.0
99.0,2.0,13.0,1.0,72.0,0.5,1.0
28.0,2.0,13.0,1.0,71.0,0.5,1.0
13.0,2.0,13.0,1.0,59.0,0.5,1.0
65.0,2.0,13.0,1.0,21.0,0.5,1.0
19.0,2.0,13.0,1.0,74.0,0.5,1.0
23.0,2.0,13.0,1.0,79.0,0.5,1.0
37.0,2.0,13.0,1.0,94.0,0.5,1.0
15.0,2.0,13.0,1.0,73.0,0.5,1.0
151.0,2.0,13.0,1.0,55.0,0.5,1.0
106.0,2.0,13.0,1.0,29.0,0.5,1.0
9.0,2.0,13.0,1.0,61.0,0.5,1.0
80.0,2.0,13.0,1.0,56.0,0.5,1.0
8.0,2.0,13.0,1.0,15.0,0.5,1.0
9.0,2.0,13.0,1.0,61.0,0.5,1.0
61.0,2.0,13.0,1.0,96.0,0.5,1.0
134.5,2.0,13.0,2.0,5.0,0.5,1.0
0.5,2.0,13.0,2.0,37.0,0.5,1.0
91.0,2.0,13.0,2.0,31.0,0.5,1.0
124.5,2.0,13.0,2.0,41.0,0.5,1.0
2.5,2.0,13.0,2.0,45.0,0.5,1.0
16.0,2.0,13.0,2.0,34.0,0.5,1.0
5.0,2.0,13.0,2.0,8.0,0.5,1.0
0.5,2.0,13.0,2.0,97.0,0.5,1.0
5.5,2.0,13.0,2.0,49.0,0.5,1.0
30.5,2.0,13.0,2.0,96.0,0.5,1.0
17.0,2.0,13.0,2.0,43.0,0.5,1.0
1.0,2.0,13.0,2.0,62.0,0.5,1.0
14.0,2.0,13.0,2.0,71.0,0.5,1.0
83.0,2.0,13.0,2.0,65.0,0.5,1.0
3.5,2.0,13.0,2.0,26.0,0.5,1.0
49.5,2.0,13.0,2.0,72.0,0.5,1.0
14.0,2.0,13.0,2.0,71.0,0.5,1.0
6.5,2.0,13.0,2.0,59.0,0.5,1.0
32.5,2.0,13.0,2.0,21.0,0.5,1.0
9.5,2.0,13.0,2.0,74.0,0.5,1.0
11.5,2.0,13.0,2.0,79.0,0.5,1.0
18.5,2.0,13.0,2.0,94.0,0.5,1.0
7.5,2.0,13.0,2.0,73.0,0.5,1.0
75.5,2.0,13.0,2.0,55.0,0.5,1.0
53.0,2.0,13.0,2.0,29.0,0.5,1.0
4.5,2.0,13.0,2.0,61.0,0.5,1.0
40.0,2.0,13.0,2.0,56.0,0.5,1.0
4.0,2.0,13.0,2.0,15.0,0.5,1.0
4.5,2.0,13.0,2.0,61.0,0.5,1.0
30.5,2.0,13.0,2.0,96.0,0.5,1.0
89.66666666666667,2.0,13.0,3.0,5.0,0.5,1.0
0.3333333333333333,2.0,13.0,3.0,37.0,0.5,1.0
60.666666666666664,2.0,13.0,3.0,31.0,0.5,1.0
83.0,2.0,13.0,3.0,41.0,0.5,1.0
1.6666666666666667,2.0,13.0,3.0,45.0,0.5,1.0
10.666666666666666,2.0,13.0,3.0,34.0,0.5,1.0
3.3333333333333335,2.0,13.0,3.0,8.0,0.5,1.0
0.3333333333333333,2.0,13.0,3.0,97.0,0.5,1.0
3.6666666666666665,2.0,13.0,3.0,49.0,0.5,1.0
20.333333333333332,2.0,13.0,3.0,96.0,0.5,1.0
11.333333333333334,2.0,13.0,3.0,43.0,0.5,1.0
0.6666666666666666,2.0,13.0,3.0,62.0,0.5,1.0
9.333333333333334,2.0,13.0,3.0,71.0,0.5,1.0
55.333333333333336,2.0,13.0,3.0,65.0,0.5,1.0
2.3333333333333335,2.0,13.0,3.0,26.0,0.5,1.0
33.0,2.0,13.0,3.0,72.0,0.5,1.0
9.333333333333334,2.0,13.0,3.0,71.0,0.5,1.0
4.333333333333333,2.0,13.0,3.0,59.0,0.5,1.0
21.666666666666668,2.0,13.0,3.0,21.0,0.5,1.0
6.333333333333333,2.0,13.0,3.0,74.0,0.5,1.0
7.666666666666667,2.0,13.0,3.0,79.0,0.5,1.0
12.333333333333334,2.0,13.0,3.0,94.0,0.5,1.0
5.0,2.0,13.0,3.0,73.0,0.5,1.0
50.333333333333336,2.0,13.0,3.0,55.0,0.5,1.0
35.333333333333336,2.0,13.0,3.0,29.0,0.5,1.0
3.0,2.0,13.0,3.0,61.0,0.5,1.0
26.666666666666668,2.0,13.0,3.0,56.0,0.5,1.0
2.6666666666666665,2.0,13.0,3.0,15.0,0.5,1.0
3.0,2.0,13.0,3.0,61.0,0.5,1.0
20.333333333333332,2.0,13.0,3.0,96.0,0.5,1.0
186.0,3.0,13.0,1.0,5.0,0.6666666666666666,2.0
488.0,3.0,13.0,1.0,37.0,0.6666666666666666,2.0
174.0,3.0,13.0,1.0,31.0,0.6666666666666666,2.0
43.0,3.0,13.0,1.0,41.0,0.6666666666666666,2.0
27.0,3.0,13.0,1.0,45.0,0.6666666666666666,2.0
185.0,3.0,13.0,1.0,34.0,0.6666666666666666,1.0
24.0,3.0,13.0,1.0,8.0,0.6666666666666666,2.0
157.0,3.0,13.0,1.0,97.0,0.6666666666666666,2.0
259.0,3.0,13.0,1.0,49.0,0.6666666666666666,1.0
32.0,3.0,13.0,1.0,96.0,0.6666666666666666,2.0
115.0,3.0,13.0,1.0,43.0,0.6666666666666666,2.0
15.0,3.0,13.0,1.0,62.0,0.6666666666666666,1.0
25.0,3.0,13.0,1.0,71.0,0.6666666666666666,1.0
34.0,3.0,13.0,1.0,65.0,0.6666666666666666,1.0
132.0,3.0,13.0,1.0,26.0,0.6666666666666666,2.0
342.0,3.0,13.0,1.0,72.0,0.6666666666666666,2.0
25.0,3.0,13.0,1.0,71.0,0.6666666666666666,1.0
94.0,3.0,13.0,1.0,59.0,0.6666666666666666,2.0
174.0,3.0,13.0,1.0,21.0,0.6666666666666666,2.0
669.0,3.0,13.0,1.0,74.0,0.6666666666666666,1.0
31.0,3.0,13.0,1.0,79.0,0.6666666666666666,2.0
110.0,3.0,13.0,1.0,94.0,0.6666666666666666,2.0
104.0,3.0,13.0,1.0,73.0,0.6666666666666666,1.0
23.0,3.0,13.0,1.0,55.0,0.6666666666666666,2.0
273.0,3.0,13.0,1.0,29.0,0.6666666666666666,2.0
64.0,3.0,13.0,1.0,61.0,0.6666666666666666,1.0
255.0,3.0,13.0,1.0,56.0,0.6666666666666666,2.0
44.0,3.0,13.0,1.0,15.0,0.6666666666666666,2.0
64.0,3.0,13.0,1.0,61.0,0.6666666666666666,1.0
32.0,3.0,13.0,1.0,96.0,0.6666666666666666,2.0
93.0,3.0,13.0,2.0,5.0,0.6666666666666666,2.0
244.0,3.0,13.0,2.0,37.0,0.6666666666666666,2.0
87.0,3.0,13.0,2.0,31.0,0.6666666666666666,2.0
21.5,3.0,13.0,2.0,41.0,0.6666666666666666,2.0
13.5,3.0,13.0,2.0,45.0,0.6666666666666666,2.0
92.5,3.0,13.0,2.0,34.0,0.6666666666666666,1.0
12.0,3.0,13.0,2.0,8.0,0.6666666666666666,2.0
78.5,3.0,13.0,2.0,97.0,0.6666666666666666,2.0
129.5,3.0,13.0,2.0,49.0,0.6666666666666666,1.0
16.0,3.0,13.0,2.0,96.0,0.6666666666666666,2.0
57.5,3.0,13.0,2.0,43.0,0.6666666666666666,2.0
7.5,3.0,13.0,2.0,62.0,0.6666666666666666,1.0
12.5,3.0,13.0,2.0,71.0,0.6666666666666666,1.0
17.0,3.0,13.0,2.0,65.0,0.6666666666666666,1.0
66.0,3.0,13.0,2.0,26.0,0.6666666666666666,2.0
171.0,3.0,13.0,2.0,72.0,0.6666666666666666,2.0
12.5,3.0,13.0,2.0,71.0,0.6666666666666666,1.0
47.0,3.0,13.0,2.0,59.0,0.6666666666666666,2.0
87.0,3.0,13.0,2.0,21.0,0.6666666666666666,2.0
334.5,3.0,13.0,2.0,74.0,0.6666666666666666,1.0
15.5,3.0,13.0,2.0,79.0,0.6666666666666666,2.0
55.0,3.0,13.0,2.0,94.0,0.6666666666666666,2.0
52.0,3.0,13.0,2.0,73.0,0.6666666666666666,1.0
11.5,3.0,13.0,2.0,55.0,0.6666666666666666,2.0
136.5,3.0,13.0,2.0,29.0,0.6666666666666666,2.0
32.0,3.0,13.0,2.0,61.0,0.6666666666666666,1.0
127.5,3.0,13.0,2.0,56.0,0.6666666666666666,2.0
22.0,3.0,13.0,2.0,15.0,0.6666666666666666,2.0
32.0,3.0,13.0,2.0,61.0,0.6666666666666666,1.0
16.0,3.0,13.0,2.0,96.0,0.6666666666666666,2.0
62.0,3.0,13.0,3.0,5.0,0.6666666666666666,2.0
162.66666666666666,3.0,13.0,3.0,37.0,0.6666666666666666,2.0
58.0,3.0,13.0,3.0,31.0,0.6666666666666666,2.0
14.333333333333334,3.0,13.0,3.0,41.0,0.6666666666666666,2.0
9.0,3.0,13.0,3.0,45.0,0.6666666666666666,2.0
61.666666666666664,3.0,13.0,3.0,34.0,0.6666666666666666,1.0
8.0,3.0,13.0,3.0,8.0,0.6666666666666666,2.0
52.333333333333336,3.0,13.0,3.0,97.0,0.6666666666666666,2.0
86.33333333333333,3.0,13.0,3.0,49.0,0.6666666666666666,1.0
10.666666666666666,3.0,13.0,3.0,96.0,0.6666666666666666,2.0
38.333333333333336,3.0,13.0,3.0,43.0,0.6666666666666666,2.0
5.0,3.0,13.0,3.0,62.0,0.6666666666666666,1.0
8.333333333333334,3.0,13.0,3.0,71.0,0.6666666666666666,1.0
11.333333333333334,3.0,13.0,3.0,65.0,0.6666666666666666,1.0
44.0,3.0,13.0,3.0,26.0,0.6666666666666666,2.0
114.0,3.0,13.0,3.0,72.0,0.6666666666666666,2.0
8.333333333333334,3.0,13.0,3.0,71.0,0.6666666666666666,1.0
31.333333333333332,3.0,13.0,3.0,59.0,0.6666666666666666,2.0
58.0,3.0,13.0,3.0,21.0,0.6666666666666666,2.0
223.0,3.0,13.0,3.0,74.0,0.6666666666666666,1.0
10.333333333333334,3.0,13.0,3.0,79.0,0.6666666666666666,2.0
